WEEKDAY,TIME,CPU,PREDICTCPU,BW,PREDICTBW,MEM,PREDICTMEM
MON,08:39:00,234.0,0.0,9.78,9.78,1777.53,1777.53
MON,08:44:00,234.0,234.0,9.78,37.96,1781.46,1781.46
MON,08:49:00,234.0,117.0,9.78,9.78,1777.53,1777.53
MON,08:54:00,234.0,234.0,9.78,9.78,1777.53,1777.53
MON,08:59:00,409.0,409.0,272.32,272.32,1790.37,1790.37
MON,09:04:00,292.0,409.0,9.78,9.78,1790.37,1790.37
MON,09:09:00,292.0,292.0,37.96,139.47,1790.37,1790.37
MON,09:14:00,292.0,234.0,9.78,9.78,1790.37,1790.37
MON,09:19:00,292.0,409.0,9.78,9.78,1795.2,1795.2
MON,09:24:00,292.0,409.0,9.78,37.96,1795.2,1795.2
MON,09:29:00,117.0,117.0,386.84,386.84,1800.14,1800.14
MON,09:34:00,117.0,117.0,211.21,211.21,1805.5,1805.5
MON,09:39:00,292.0,292.0,187.14,187.14,1811.46,1811.46
MON,09:44:00,117.0,234.0,507.5,507.5,1811.46,1811.46
MON,09:50:00,117.0,117.0,117.33,117.33,1811.46,1811.46
MON,09:54:00,117.0,117.0,117.33,117.33,1811.46,1811.46
MON,10:00:00,234.0,234.0,70.53,70.53,1823.0,1823.0
MON,10:05:00,292.0,292.0,37.96,37.96,1821.21,1821.21
MON,10:09:00,2520.35,2520.35,139.47,139.47,1838.62,1838.62
MON,10:14:00,234.0,0.0,9.78,9.78,1827.01,1827.01
MON,10:19:00,117.0,117.0,211.21,211.21,1834.06,1834.06
MON,10:24:00,234.0,234.0,413.07,413.07,1843.0,1843.0
MON,10:29:00,292.0,292.0,211.21,211.21,1896.0,1896.0
MON,10:34:00,292.0,292.0,37.96,37.96,1864.13,1864.13
MON,10:39:00,234.0,234.0,386.84,386.84,1864.13,1864.13
MON,10:44:00,877.0,877.0,94.52,94.52,1864.13,1864.13
MON,10:49:00,468.0,468.0,272.32,272.32,1850.4,1850.4
MON,10:54:00,117.0,117.0,70.53,70.53,1869.0,1869.0
MON,10:59:00,292.0,292.0,240.39,240.39,1870.0,1870.0
MON,11:04:00,117.0,292.0,327.49,327.49,1872.46,1872.46
MON,11:09:00,292.0,292.0,458.62,458.62,1897.99,1897.99
MON,11:14:00,117.0,117.0,240.39,240.39,1904.05,1904.05
MON,11:19:00,643.0,643.0,139.47,139.47,1909.0,1909.0
MON,11:25:00,409.0,234.0,163.22,163.22,1913.0,1913.0
MON,11:30:00,585.0,585.0,272.32,272.32,1926.0,1926.0
MON,11:34:00,292.0,234.0,211.21,211.21,1913.0,1913.0
MON,11:39:00,292.0,292.0,94.52,94.52,1920.06,1920.06
MON,11:44:00,234.0,117.0,117.33,117.33,1926.0,1926.0
MON,11:49:00,117.0,292.0,139.47,139.47,1897.99,1897.99
MON,11:54:00,234.0,409.0,327.49,327.49,1915.49,1915.49
MON,11:59:00,234.0,409.0,187.14,187.14,1909.0,1909.0
MON,12:04:00,0.0,0.0,517.67,517.67,1912.0,1912.0
